ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
3,A_Baseline,2,7,-0.147344,0.3879562,0.9000003,-0.1236146,0.3809526,0.8999807,-0.1236147,0.3809525,0.8868276,-0.07756501,0.4077129,0.7871667,0.0131531,2.02403E+17
3,A_Baseline,2,1,0.1892819,0.6796441,0.9000003,0.172048,0.7035566,0.9000004,0.1720482,0.703556,0.8211914,0.1705489,0.6897917,0.7090429,0.07880893,2.02403E+17
3,A_Baseline,2,6,-0.2158863,0.4946101,0.9000003,-0.1918574,0.5077966,0.9000002,-0.1918572,0.5077961,0.8613358,-0.1412784,0.5208191,0.7611303,0.0386644,2.02403E+17
3,A_Baseline,2,0,0.2249998,0.558,0.9000004,0.2337841,0.5815696,0.9000004,0.2337842,0.5815691,0.826404,0.2280601,0.5948885,0.7143379,0.07359633,2.02403E+17
3,A_Baseline,2,5,-0.2158862,0.6213897,0.9000002,-0.1989283,0.5998232,0.9000002,-0.1989281,0.5998227,0.82894,-0.149178,0.6093282,0.7279273,0.07106024,2.02403E+17
3,A_Baseline,2,10,0.1892818,0.4363557,0.9000003,0.2072585,0.4604254,0.9000003,0.2072586,0.4604248,0.8607591,0.1962339,0.497554,0.7546042,0.03924127,2.02403E+17
3,A_Baseline,2,4,-0.147344,0.7280436,0.9000003,-0.1656044,0.7036462,0.9000003,-0.1656042,0.7036455,0.8332393,-0.1289568,0.6894019,0.7273002,0.06676091,2.02403E+17
3,A_Baseline,2,9,0.09346807,0.3533328,0.9000003,0.07041883,0.3305823,0.9000003,0.07041889,0.3305818,0.8842642,0.09350914,0.3629014,0.7784755,0.01573604,2.02403E+17
3,A_Baseline,3,3,-0.03202109,0.7807099,0.9000003,-0.03168583,0.7971519,0.8996308,-0.03168584,0.7971516,0.800048,-0.02051551,0.7819322,0.688636,0.0995828,2.02403E+17
3,A_Baseline,3,8,-0.03202112,0.3352901,0.9000003,-0.009546086,0.3432235,0.8998991,-0.009545937,0.3432232,0.8619006,0.02829793,0.3791093,0.7616559,0.03799849,2.02403E+17
3,A_Baseline,3,2,0.09346817,0.7626671,0.9000003,0.08122456,0.7854772,0.9000003,0.08122478,0.7854764,0.8063613,0.07892128,0.7717724,0.6942189,0.09363908,2.02403E+17
3,A_Baseline,3,7,-0.147344,0.3879562,0.9000003,-0.1292027,0.3637725,0.9000003,-0.1292025,0.3637719,0.8575456,-0.07700963,0.3949266,0.7622865,0.04245471,2.02403E+17
3,A_Baseline,3,1,0.1892819,0.6796441,0.9000003,0.2129026,0.6879752,0.9000005,0.2129028,0.6879743,0.8226699,0.2052882,0.6775489,0.7104096,0.07733048,2.02403E+17
3,A_Baseline,3,6,-0.2158863,0.4946101,0.9000003,-0.2392291,0.5126234,0.9000002,-0.239229,0.5126228,0.8086036,-0.1754341,0.5289191,0.7167687,0.09139661,2.02403E+17
3,A_Baseline,3,0,0.2249998,0.558,0.9000004,0.2456384,0.5678407,0.8998083,0.2456382,0.5678405,0.8326672,0.2383371,0.5787396,0.7204313,0.06714107,2.02403E+17
3,A_Baseline,3,5,-0.2158862,0.6213897,0.9000002,-0.194921,0.5968374,0.9000003,-0.1949208,0.5968369,0.8135894,-0.1428799,0.6061699,0.7137213,0.08641087,2.02403E+17
3,A_Baseline,3,10,0.1892818,0.4363557,0.9000003,0.1889254,0.4115866,0.8999782,0.1889251,0.4115863,0.8627996,0.1982678,0.4333736,0.752314,0.03717856,2.02403E+17
3,A_Baseline,3,4,-0.147344,0.7280436,0.9000003,-0.1236877,0.7179068,0.9000002,-0.1236876,0.7179061,0.8134236,-0.08069219,0.6965479,0.7111289,0.08657657,2.02403E+17
3,A_Baseline,3,9,0.09346807,0.3533328,0.9000003,0.1127661,0.3304416,0.9000004,0.1127663,0.330441,0.8889583,0.1312438,0.3582247,0.780997,0.011042,2.02403E+17
